shapes,shape_id,X,Y
,GPi_shape32,205,251
,GPi_shape32,207,240
,GPi_shape32,211,228
,GPi_shape32,212,227
,GPi_shape32,206,214
,GPi_shape32,200,219
,GPi_shape32,193,231
,GPi_shape32,187,242
,GPi_shape32,183,253
,GPi_shape32,178,262
,GPi_shape32,173,271
,GPi_shape32,173,272
,GPi_shape33,177,221
,GPi_shape33,176,227
,GPi_shape33,177,235
,GPi_shape33,179,247
,GPi_shape33,181,261
,GPi_shape33,182,269
,GPi_shape33,184,275
,GPi_shape33,184,277
,GPi_shape33,184,277
,GPi_shape34,80,215
,GPi_shape34,81,217
,GPi_shape34,88,214
,GPi_shape34,93,208
,GPi_shape34,101,199
,GPi_shape34,108,193
,GPi_shape34,122,181
,GPi_shape34,143,168
,GPi_shape34,151,162
,GPi_shape34,154,158
,GPi_shape34,160,153
,GPi_shape34,190,130
,GPi_shape34,206,121
,GPi_shape34,216,116
,GPi_shape34,225,110
,GPi_shape34,227,109
,GPi_shape34,242,104
,GPi_shape34,242,105
,GPi_shape34,242,106
,GPi_shape34,242,109
,GPi_shape34,239,118
,GPi_shape34,237,120
,GPi_shape34,237,124
,GPi_shape34,237,129
,GPi_shape34,241,134
,GPi_shape34,248,137
,GPi_shape34,261,140
,GPi_shape34,289,148
,GPi_shape34,293,148
,GPi_shape34,294,147
,GPi_shape34,296,146
,GPi_shape34,298,150
,GPi_shape34,301,154
,GPi_shape34,306,156
,GPi_shape34,321,159
,GPi_shape34,331,159
,GPi_shape34,333,160
,GPi_shape34,338,164
,GPi_shape34,339,168
,GPi_shape34,337,170
,GPi_shape34,333,172
,GPi_shape34,324,170
,GPi_shape34,316,167
,GPi_shape34,307,161
,GPi_shape34,294,156
,GPi_shape34,291,157
,GPi_shape34,289,158
,GPi_shape34,288,159
,GPi_shape34,284,156
,GPi_shape34,272,154
,GPi_shape34,269,153
,GPi_shape34,262,152
,GPi_shape34,255,150
,GPi_shape34,246,147
,GPi_shape34,245,147
,GPi_shape34,244,148
,GPi_shape34,243,148
,GPi_shape34,242,148
,GPi_shape34,241,148
,GPi_shape34,235,147
,GPi_shape34,230,147
,GPi_shape34,227,148
,GPi_shape34,225,150
,GPi_shape34,223,153
,GPi_shape34,221,156
,GPi_shape34,219,160
,GPi_shape34,217,163
,GPi_shape34,209,166
,GPi_shape34,199,169
,GPi_shape34,189,174
,GPi_shape34,183,179
,GPi_shape34,183,180
,GPi_shape34,176,188
,GPi_shape34,175,195
,GPi_shape34,174,197
,GPi_shape34,171,198
,GPi_shape34,168,197
,GPi_shape34,164,188
,GPi_shape34,163,183
,GPi_shape34,161,180
,GPi_shape34,156,177
,GPi_shape34,153,175
,GPi_shape34,151,175
,GPi_shape34,143,177
,GPi_shape34,137,180
,GPi_shape34,127,185
,GPi_shape34,123,187
,GPi_shape34,121,190
,GPi_shape34,111,196
,GPi_shape34,105,202
,GPi_shape34,97,210
,GPi_shape34,92,221
,GPi_shape34,88,235
,GPi_shape34,88,245
,GPi_shape34,91,253
,GPi_shape34,91,254
,GPi_shape34,87,255
,GPi_shape34,82,258
,GPi_shape34,77,261
,GPi_shape34,74,264
,GPi_shape34,73,264
,GPi_shape34,77,256
,GPi_shape34,81,251
,GPi_shape34,84,243
,GPi_shape34,85,236
,GPi_shape34,86,231
,GPi_shape34,85,227
,GPi_shape34,85,221
,GPi_shape34,80,217
,GPi_shape34,80,215
,GPi_shape35,301,158
,GPi_shape35,293,156
,GPi_shape35,291,157
,GPi_shape35,288,159
,GPi_shape35,300,173
,GPi_shape35,306,181
,GPi_shape35,308,182
,GPi_shape35,315,179
,GPi_shape35,319,176
,GPi_shape35,325,177
,GPi_shape35,332,177
,GPi_shape35,335,174
,GPi_shape35,335,171
,GPi_shape35,328,171
,GPi_shape35,318,168
,GPi_shape35,310,163
,GPi_shape35,300,158
,GPi_shape35,301,158
,GPi_shape36,187,196
,GPi_shape36,189,196
,GPi_shape36,193,191
,GPi_shape36,194,191
,GPi_shape36,197,193
,GPi_shape36,207,186
,GPi_shape36,212,181
,GPi_shape36,213,177
,GPi_shape36,215,173
,GPi_shape36,217,169
,GPi_shape36,218,164
,GPi_shape36,218,160
,GPi_shape36,212,166
,GPi_shape36,205,167
,GPi_shape36,198,169
,GPi_shape36,194,173
,GPi_shape36,188,178
,GPi_shape36,185,186
,GPi_shape36,183,192
,GPi_shape36,184,194
,GPi_shape36,187,197
,GPi_shape36,187,196
,GPi_shape37,507,289
,GPi_shape37,509,290
,GPi_shape37,514,290
