shapes,shape_id,X,Y
,VIM_shape13,74,213
,VIM_shape13,82,203
,VIM_shape13,87,196
,VIM_shape13,91,187
,VIM_shape13,91,182
,VIM_shape13,85,180
,VIM_shape13,73,186
,VIM_shape13,62,194
,VIM_shape13,49,208
,VIM_shape13,41,216
,VIM_shape13,17,227
,VIM_shape13,6,232
,VIM_shape13,5,195
,VIM_shape13,16,193
,VIM_shape13,23,191
,VIM_shape13,27,190
,VIM_shape13,26,189
,VIM_shape13,19,189
,VIM_shape13,12,190
,VIM_shape13,4,190
,VIM_shape13,5,151
,VIM_shape14,330,218
,VIM_shape14,328,219
,VIM_shape14,325,220
,VIM_shape14,323,220
,VIM_shape14,320,220
,VIM_shape14,315,219
,VIM_shape14,310,217
,VIM_shape14,307,216
,VIM_shape14,305,215
,VIM_shape14,302,213
,VIM_shape14,298,210
,VIM_shape14,294,207
,VIM_shape14,290,204
,VIM_shape14,286,200
,VIM_shape14,282,196
,VIM_shape14,277,191
,VIM_shape14,274,187
,VIM_shape14,271,183
,VIM_shape14,269,179
,VIM_shape14,267,179
,VIM_shape14,264,181
,VIM_shape14,264,183
,VIM_shape14,268,187
,VIM_shape14,272,191
,VIM_shape14,275,194
,VIM_shape14,281,200
,VIM_shape14,287,206
,VIM_shape14,304,218
,VIM_shape14,314,222
,VIM_shape14,320,225
,VIM_shape14,332,226
,VIM_shape14,333,217
,VIM_shape14,331,218
,VIM_shape14,330,218
,VIM_shape15,333,216
,VIM_shape15,333,213
,VIM_shape15,333,205
,VIM_shape15,330,197
,VIM_shape15,326,187
,VIM_shape15,320,178
,VIM_shape15,314,174
,VIM_shape15,304,172
,VIM_shape15,294,170
,VIM_shape15,283,170
,VIM_shape15,276,172
,VIM_shape15,271,175
,VIM_shape15,269,178
,VIM_shape15,270,181
,VIM_shape15,273,186
,VIM_shape15,276,190
,VIM_shape15,281,195
,VIM_shape15,286,200
,VIM_shape15,290,204
,VIM_shape15,294,207
,VIM_shape15,299,211
,VIM_shape15,307,216
,VIM_shape15,312,218
,VIM_shape15,316,219
,VIM_shape15,320,220
,VIM_shape15,324,220
,VIM_shape15,325,220
,VIM_shape15,333,217
,VIM_shape15,333,216
,VIM_shape16,320,225
,VIM_shape16,302,217
,VIM_shape16,287,206
,VIM_shape16,269,188
,VIM_shape16,267,186
,VIM_shape16,264,183
,VIM_shape16,264,181
,VIM_shape16,265,180
,VIM_shape16,265,180
,VIM_shape16,263,178
,VIM_shape16,260,179
,VIM_shape16,257,181
,VIM_shape16,248,188
,VIM_shape16,239,190
,VIM_shape16,232,185
,VIM_shape16,231,194
,VIM_shape16,231,196
,VIM_shape16,236,196
,VIM_shape16,243,198
,VIM_shape16,246,194
,VIM_shape16,253,190
,VIM_shape16,254,190
,VIM_shape16,257,191
,VIM_shape16,262,195
,VIM_shape16,276,210
,VIM_shape16,284,221
,VIM_shape16,286,222
,VIM_shape16,287,222
,VIM_shape16,307,230
,VIM_shape16,313,232
,VIM_shape16,325,239
,VIM_shape16,332,244
,VIM_shape16,337,247
,VIM_shape16,336,239
,VIM_shape16,334,233
,VIM_shape16,332,226
,VIM_shape16,330,226
,VIM_shape16,329,226
,VIM_shape16,324,225
,VIM_shape16,322,225
,VIM_shape16,320,225
,VIM_shape17,227,205
,VIM_shape17,231,205
,VIM_shape17,237,208
,VIM_shape17,247,215
,VIM_shape17,258,225
,VIM_shape17,256,217
,VIM_shape17,251,208
,VIM_shape17,248,203
,VIM_shape17,245,200
,VIM_shape17,242,198
,VIM_shape17,242,198
,VIM_shape17,235,196
,VIM_shape17,230,196
,VIM_shape17,223,196
,VIM_shape17,226,202
,VIM_shape17,227,205
,VIM_shape18,216,194
,VIM_shape18,222,196
,VIM_shape18,230,196
,VIM_shape18,231,195
,VIM_shape18,232,188
,VIM_shape18,232,187
,VIM_shape18,232,184
,VIM_shape18,228,181
,VIM_shape18,225,179
,VIM_shape18,221,177
,VIM_shape18,219,176
,VIM_shape18,216,177
,VIM_shape18,213,178
,VIM_shape18,211,180
,VIM_shape18,210,182
,VIM_shape18,207,188
,VIM_shape18,208,190
,VIM_shape18,216,194
,VIM_shape19,407,150
,VIM_shape19,396,151
,VIM_shape19,392,152
,VIM_shape19,390,156
,VIM_shape19,385,159
,VIM_shape19,382,161
,VIM_shape19,378,165
,VIM_shape19,378,169
,VIM_shape19,384,174
,VIM_shape19,395,178
,VIM_shape19,403,185
,VIM_shape19,409,194
,VIM_shape19,417,205
,VIM_shape19,419,212
,VIM_shape19,419,214
,VIM_shape19,421,217
,VIM_shape19,423,215
,VIM_shape19,425,203
,VIM_shape19,424,196
,VIM_shape19,428,188
,VIM_shape19,429,182
,VIM_shape19,433,176
,VIM_shape19,439,172
,VIM_shape19,447,172
,VIM_shape19,447,165
,VIM_shape19,447,162
,VIM_shape19,441,155
,VIM_shape19,437,148
,VIM_shape19,435,141
,VIM_shape19,429,145
,VIM_shape19,422,150
,VIM_shape19,419,151
,VIM_shape19,415,150
,VIM_shape19,411,149
,VIM_shape19,406,150
,VIM_shape19,407,150
,VIM_shape20,381,183
,VIM_shape20,381,188
,VIM_shape20,382,195
,VIM_shape20,382,202
,VIM_shape20,381,209
,VIM_shape20,379,215
,VIM_shape20,378,221
,VIM_shape20,376,224
,VIM_shape20,375,228
,VIM_shape20,375,231
,VIM_shape20,375,234
,VIM_shape20,379,241
,VIM_shape20,382,245
,VIM_shape20,385,248
,VIM_shape20,392,249
,VIM_shape20,400,247
,VIM_shape20,409,240
,VIM_shape20,412,231
,VIM_shape20,415,220
,VIM_shape20,414,211
,VIM_shape20,411,203
,VIM_shape20,406,194
,VIM_shape20,400,189
,VIM_shape20,392,182
,VIM_shape20,386,180
,VIM_shape20,382,179
,VIM_shape20,381,182
,VIM_shape20,381,183
,VIM_shape21,534,126
,VIM_shape21,532,119
,VIM_shape21,530,113
,VIM_shape21,524,106
,VIM_shape21,517,100
,VIM_shape21,513,96
,VIM_shape21,511,95
,VIM_shape21,503,91
,VIM_shape21,497,90
,VIM_shape21,488,92
,VIM_shape21,484,95
,VIM_shape21,482,97
,VIM_shape21,477,102
,VIM_shape21,473,107
,VIM_shape21,469,111
,VIM_shape21,467,113
,VIM_shape21,465,117
,VIM_shape21,457,122
,VIM_shape21,453,125
,VIM_shape21,446,129
,VIM_shape21,455,128
,VIM_shape21,459,130
,VIM_shape21,464,130
,VIM_shape21,471,134
,VIM_shape21,474,134
,VIM_shape21,476,129
,VIM_shape21,480,123
,VIM_shape21,483,119
,VIM_shape21,489,115
,VIM_shape21,493,114
,VIM_shape21,496,117
,VIM_shape21,499,122
,VIM_shape21,501,130
,VIM_shape21,502,137
,VIM_shape21,508,148
,VIM_shape21,511,151
,VIM_shape21,517,156
,VIM_shape21,523,160
,VIM_shape21,525,161
,VIM_shape21,535,163
,VIM_shape21,544,163
,VIM_shape21,554,165
,VIM_shape21,558,167
,VIM_shape21,565,168
,VIM_shape21,565,167
,VIM_shape21,567,147
,VIM_shape21,561,145
,VIM_shape21,554,142
,VIM_shape21,550,141
,VIM_shape21,546,139
,VIM_shape21,545,139
,VIM_shape21,534,126
,VIM_shape22,568,179
,VIM_shape22,562,178
,VIM_shape22,554,174
,VIM_shape22,548,173
,VIM_shape22,542,171
,VIM_shape22,535,169
,VIM_shape22,526,165
,VIM_shape22,518,162
,VIM_shape22,513,158
,VIM_shape22,508,153
,VIM_shape22,502,147
,VIM_shape22,498,142
,VIM_shape22,495,135
,VIM_shape22,487,128
,VIM_shape22,484,129
,VIM_shape22,484,133
,VIM_shape22,485,137
,VIM_shape22,486,139
,VIM_shape23,431,276
,VIM_shape23,439,273
,VIM_shape23,443,273
,VIM_shape23,450,269
,VIM_shape23,456,265
,VIM_shape23,462,259
,VIM_shape23,466,256
,VIM_shape23,467,250
,VIM_shape23,470,248
,VIM_shape23,475,243
,VIM_shape23,478,231
,VIM_shape23,478,228
,VIM_shape23,471,225
,VIM_shape23,469,222
,VIM_shape23,468,216
,VIM_shape23,468,210
,VIM_shape23,470,205
,VIM_shape23,472,203
,VIM_shape23,469,203
,VIM_shape23,464,199
,VIM_shape23,459,192
,VIM_shape23,453,185
,VIM_shape23,451,179
,VIM_shape23,450,175
,VIM_shape23,446,173
,VIM_shape23,442,172
,VIM_shape23,439,172
,VIM_shape23,436,174
,VIM_shape23,431,178
,VIM_shape23,428,184
,VIM_shape23,428,189
,VIM_shape23,425,195
,VIM_shape23,424,209
,VIM_shape23,424,215
,VIM_shape23,424,221
,VIM_shape23,422,230
,VIM_shape23,422,237
,VIM_shape23,420,246
,VIM_shape23,413,254
,VIM_shape23,409,260
,VIM_shape23,406,270
,VIM_shape23,409,277
,VIM_shape23,416,278
,VIM_shape23,423,277
,VIM_shape23,430,277
,VIM_shape23,431,276
,VIM_shape24,198,368
,VIM_shape24,206,377
,VIM_shape24,212,381
,VIM_shape24,234,386
,VIM_shape24,253,388
,VIM_shape24,276,389
,VIM_shape24,297,386
,VIM_shape24,315,382
,VIM_shape24,329,379
,VIM_shape24,333,373
,VIM_shape24,346,365
,VIM_shape24,349,361
,VIM_shape24,349,360
,VIM_shape24,356,351
,VIM_shape24,361,343
,VIM_shape24,364,327
,VIM_shape24,364,315
,VIM_shape24,364,305
,VIM_shape24,363,294
,VIM_shape24,358,280
,VIM_shape24,352,264
,VIM_shape24,346,254
,VIM_shape24,336,246
,VIM_shape24,333,245
,VIM_shape24,326,240
,VIM_shape24,315,233
,VIM_shape24,306,230
,VIM_shape24,300,227
,VIM_shape24,294,225
,VIM_shape24,290,223
,VIM_shape24,292,225
,VIM_shape24,294,227
,VIM_shape24,298,230
,VIM_shape24,304,235
,VIM_shape24,314,245
,VIM_shape24,318,252
,VIM_shape24,331,269
,VIM_shape24,340,284
,VIM_shape24,344,292
,VIM_shape24,354,321
,VIM_shape24,354,330
,VIM_shape24,349,345
,VIM_shape24,344,352
,VIM_shape24,336,359
,VIM_shape24,328,364
,VIM_shape24,317,369
,VIM_shape24,306,374
,VIM_shape24,302,376
,VIM_shape24,288,378
,VIM_shape24,279,379
,VIM_shape24,270,379
,VIM_shape24,258,378
,VIM_shape24,249,376
,VIM_shape24,244,375
,VIM_shape24,230,372
,VIM_shape24,218,368
,VIM_shape24,208,363
,VIM_shape24,199,358
,VIM_shape24,192,351
,VIM_shape24,188,346
,VIM_shape24,181,346
,VIM_shape24,178,346
,VIM_shape24,179,348
,VIM_shape24,177,349
,VIM_shape24,175,349
,VIM_shape24,171,350
,VIM_shape24,179,356
,VIM_shape24,189,360
,VIM_shape24,195,363
,VIM_shape24,198,368
,VIM_shape25,243,390
,VIM_shape25,266,392
,VIM_shape25,295,392
,VIM_shape25,317,392
,VIM_shape25,330,388
,VIM_shape25,338,383
,VIM_shape25,338,380
,VIM_shape25,344,378
,VIM_shape25,346,377
,VIM_shape25,345,373
,VIM_shape25,341,375
,VIM_shape25,341,375
,VIM_shape25,329,379
,VIM_shape25,320,381
,VIM_shape25,294,387
,VIM_shape25,283,388
,VIM_shape25,276,389
,VIM_shape25,260,388
,VIM_shape25,244,387
,VIM_shape25,228,385
,VIM_shape25,219,383
,VIM_shape25,212,381
,VIM_shape25,219,385
,VIM_shape25,224,386
,VIM_shape25,230,388
,VIM_shape25,243,390
,VIM_shape25,219,385
,VIM_shape25,243,390
,VIM_shape26,159,341
,VIM_shape26,163,345
,VIM_shape26,171,350
,VIM_shape26,177,349
,VIM_shape26,179,348
,VIM_shape26,178,345
,VIM_shape26,174,341
,VIM_shape26,168,335
,VIM_shape26,165,329
,VIM_shape26,159,317
,VIM_shape26,155,312
,VIM_shape26,149,307
,VIM_shape26,138,301
,VIM_shape26,135,301
,VIM_shape26,136,305
,VIM_shape26,141,311
,VIM_shape26,146,318
,VIM_shape26,151,324
,VIM_shape26,155,331
,VIM_shape26,157,338
,VIM_shape26,159,341
,VIM_shape27,6,33
,VIM_shape27,8,36
,VIM_shape27,6,30
,VIM_shape27,5,26
,VIM_shape27,5,24
,VIM_shape27,13,23
,VIM_shape27,25,25
,VIM_shape27,32,29
,VIM_shape27,42,33
,VIM_shape27,46,37
,VIM_shape27,40,42
,VIM_shape27,45,43
,VIM_shape27,45,52
,VIM_shape27,45,60
,VIM_shape27,40,65
,VIM_shape27,41,67
,VIM_shape27,41,71
,VIM_shape27,45,73
,VIM_shape27,49,79
,VIM_shape27,50,86
,VIM_shape27,50,89
,VIM_shape27,49,93
,VIM_shape27,48,96
,VIM_shape27,52,100
,VIM_shape27,52,107
,VIM_shape27,50,110
,VIM_shape27,49,114
,VIM_shape27,51,108
,VIM_shape27,53,104
,VIM_shape27,53,99
,VIM_shape27,53,97
,VIM_shape27,55,97
,VIM_shape27,55,100
,VIM_shape27,58,103
,VIM_shape27,59,103
,VIM_shape27,60,103
,VIM_shape27,62,111
,VIM_shape27,64,115
,VIM_shape27,67,118
,VIM_shape27,71,121
,VIM_shape27,71,121
