shapes,shape_id,X,Y
,Coronal_shape16,35.9300477,96.5770171
,Coronal_shape16,32.4324324,95.8435208
,Coronal_shape16,30.5246423,94.4987775
,Coronal_shape16,29.7297297,93.0317848
,Coronal_shape16,28.7758347,91.4425428
,Coronal_shape16,28.2988871,90.3422983
,Coronal_shape16,30.5246423,90.8312958
,Coronal_shape16,34.1812401,91.0757946
,Coronal_shape16,37.5198728,91.4425428
,Coronal_shape16,40.6995231,91.9315403
,Coronal_shape16,41.3354531,91.6870416
,Coronal_shape16,40.381558,93.2762836
,Coronal_shape16,38.4737679,94.1320293
,Coronal_shape16,37.3608903,95.3545232
,Coronal_shape17,33.3863275,99.3887531
,Coronal_shape17,37.5198728,99.2665037
,Coronal_shape17,36.4069952,96.2102689
,Coronal_shape17,32.4324324,95.8435208
,Coronal_shape17,30.5246423,94.4987775
,Coronal_shape17,29.7297297,93.0317848
,Coronal_shape17,28.7758347,91.4425428
,Coronal_shape17,28.2988871,90.3422983
,Coronal_shape17,26.2321145,88.3863081
,Coronal_shape17,23.6883943,87.5305623
,Coronal_shape17,21.3036566,86.4303178
,Coronal_shape17,19.0779014,85.4523227
,Coronal_shape17,17.9650238,85.4523227
,Coronal_shape17,18.1240064,85.9413203
,Coronal_shape17,18.9189189,86.1858191
,Coronal_shape17,19.554849,86.5525672
,Coronal_shape17,20.508744,87.408313
,Coronal_shape17,21.9395866,87.8973105
,Coronal_shape17,23.0524642,88.3863081
,Coronal_shape17,23.8473768,89.608802
,Coronal_shape17,24.0063593,90.0977995
,Coronal_shape17,23.5294118,90.8312958
,Coronal_shape17,22.7344992,91.198044
,Coronal_shape17,21.9395866,91.198044
,Coronal_shape17,19.872814,91.198044
,Coronal_shape17,18.1240064,90.5867971
,Coronal_shape17,15.7392687,89.9755501
,Coronal_shape17,14.3084261,89.8533007
,Coronal_shape17,13.990461,90.3422983
,Coronal_shape17,14.3084261,90.8312958
,Coronal_shape17,15.4213037,91.4425428
,Coronal_shape17,16.3751987,91.6870416
,Coronal_shape17,19.2368839,92.5427873
,Coronal_shape17,21.6216216,93.6430318
,Coronal_shape17,23.6883943,94.4987775
,Coronal_shape17,25.4372019,95.3545232
,Coronal_shape17,27.027027,96.4547677
,Coronal_shape17,28.4578696,97.1882641
,Coronal_shape17,30.6836248,98.1662592
,Coronal_shape17,32.1144674,98.7775061
,Coronal_shape18,4.29252782,99.1442543
,Coronal_shape18,33.3863275,99.3887531
,Coronal_shape18,31.6375199,98.4107579
,Coronal_shape18,29.0937997,97.3105134
,Coronal_shape18,27.027027,96.4547677
,Coronal_shape18,24.9602544,95.1100244
,Coronal_shape18,21.6216216,93.6430318
,Coronal_shape18,19.872814,92.7872861
,Coronal_shape18,18.4419714,92.2982885
,Coronal_shape18,15.4213037,91.4425428
,Coronal_shape18,13.990461,90.3422983
