shapes,shape_id,X,Y
,STN2_shape31,200,300
,STN2_shape31,201,295
,STN2_shape31,203,292
,STN2_shape31,203,289
,STN2_shape31,202,286
,STN2_shape31,199,283
,STN2_shape31,199,282
,STN2_shape31,198,281
,STN2_shape32,461,122
,STN2_shape32,465,124
,STN2_shape32,472,123
,STN2_shape32,475,117
,STN2_shape32,476,113
,STN2_shape32,479,109
,STN2_shape32,482,108
,STN2_shape32,486,109
,STN2_shape32,497,118
,STN2_shape32,499,121
,STN2_shape32,502,126
,STN2_shape32,511,137
,STN2_shape32,513,141
,STN2_shape32,521,147
,STN2_shape32,531,150
,STN2_shape32,539,150
,STN2_shape32,551,146
,STN2_shape32,560,145
,STN2_shape32,565,146
,STN2_shape32,577,146
,STN2_shape32,587,143
,STN2_shape32,596,140
,STN2_shape32,606,136
,STN2_shape32,625,128
,STN2_shape32,635,124
,STN2_shape32,639,123
,STN2_shape32,639,81
,STN2_shape32,639,83
,STN2_shape32,633,84
,STN2_shape32,621,86
,STN2_shape32,604,88
,STN2_shape32,597,91
,STN2_shape32,587,93
,STN2_shape32,576,94
,STN2_shape32,568,95
,STN2_shape32,561,94
,STN2_shape32,559,94
,STN2_shape32,553,92
,STN2_shape32,547,92
,STN2_shape32,543,91
,STN2_shape32,538,93
,STN2_shape32,536,95
,STN2_shape32,533,103
,STN2_shape32,532,108
,STN2_shape32,531,110
,STN2_shape32,530,111
,STN2_shape32,529,111
,STN2_shape32,527,110
,STN2_shape32,526,104
,STN2_shape32,526,98
,STN2_shape32,523,90
,STN2_shape32,521,85
,STN2_shape32,521,82
,STN2_shape32,521,80
,STN2_shape32,531,76
,STN2_shape32,540,75
,STN2_shape32,556,73
,STN2_shape32,564,71
,STN2_shape32,568,71
,STN2_shape32,581,69
,STN2_shape32,589,68
,STN2_shape32,592,67
,STN2_shape32,587,66
